hour,windspeed,winddir,flight_distance,flight_time,energy_consumption,flight_direction,percentile,flight_time_rounded,energy_consumption_%
5,6,135,90,34.20267202647456,62.42494188808607,B-A,80.0,35,45.0
6,6,135,90,34.20267202647456,62.42494188808607,B-A,80.0,35,45.0
7,6,135,90,34.20267202647456,62.42494188808607,B-A,80.0,35,45.0
8,6,135,90,34.20267202647456,62.42494188808607,B-A,80.0,35,45.0
9,7,135,90,34.3193263576619,62.62429780121499,B-A,80.0,35,45.0
10,8,135,90,34.437418592502446,62.82668739051286,B-A,80.0,35,45.0
11,9,135,90,34.55697296263869,63.032157246185626,B-A,80.0,35,45.0
12,10,135,90,34.678014281857635,63.24075479763165,B-A,80.0,35,45.0
13,12,135,90,34.92466003717832,63.66752711616413,B-A,80.0,35,45.0
14,14,135,90,35.1775666806487,64.10740194143352,B-A,80.0,35,45.0
15,15,135,90,35.30643656605068,64.33238132872225,B-A,80.0,35,45.0
16,16,135,90,35.43695551600067,64.56079266944326,B-A,80.0,35,45.0
17,16,135,90,35.43695551600067,64.56079266944326,B-A,80.0,35,45.0
18,15,135,90,35.30643656605068,64.33238132872225,B-A,80.0,35,45.0
19,14,135,90,35.1775666806487,64.10740194143352,B-A,80.0,35,45.0
20,12,135,90,34.92466003717832,63.66752711616413,B-A,80.0,35,45.0
21,11,135,90,34.800567963280976,63.4525283490953,B-A,80.0,35,45.0
22,9,135,90,34.55697296263869,63.032157246185626,B-A,80.0,35,45.0
23,8,135,90,34.437418592502446,62.82668739051286,B-A,80.0,35,45.0
0,11,360,90,31.951243631307047,58.7149626255349,A-B,90.0,30,42.5
1,10,360,90,32.08728753962252,58.930024076914776,A-B,90.0,30,42.5
2,10,360,90,32.08728753962252,58.930024076914776,A-B,90.0,30,42.5
3,9,360,90,32.22478408446842,59.148814115798885,A-B,90.0,30,42.5
4,9,360,90,32.22478408446842,59.148814115798885,A-B,90.0,30,42.5
5,9,360,90,32.22478408446842,59.148814115798885,A-B,90.0,30,42.5
6,9,360,90,32.22478408446842,59.148814115798885,A-B,90.0,30,42.5
7,8,360,90,32.36375665695986,59.371355480487814,A-B,90.0,30,42.5
8,9,360,90,32.22478408446842,59.148814115798885,A-B,90.0,30,42.5
9,10,360,90,32.08728753962252,58.930024076914776,A-B,90.0,30,42.5
10,11,360,90,31.951243631307047,58.7149626255349,A-B,90.0,30,42.5
11,12,360,90,31.816629460058923,58.50360868785907,A-B,90.0,30,42.5
12,13,360,90,31.683422605217633,58.29594287384475,A-B,90.0,30,42.5
13,15,360,90,31.421143481817246,57.89160661286212,A-B,90.0,30,42.5
14,17,360,90,31.164236008356458,57.5018333298692,A-B,90.0,30,40.0
15,18,315,90,31.780112008347203,58.44092013091871,A-B,90.0,30,42.5
16,19,315,90,31.692941675600363,58.30406978223079,A-B,90.0,30,42.5
17,19,315,90,31.692941675600363,58.30406978223079,A-B,90.0,30,42.5
18,18,315,90,31.780112008347203,58.44092013091871,A-B,90.0,30,42.5
19,17,315,90,31.868263595523732,58.57982148956002,A-B,90.0,30,42.5
20,15,360,90,31.421143481817246,57.89160661286212,A-B,90.0,30,42.5
21,13,360,90,31.683422605217633,58.29594287384475,A-B,90.0,30,42.5
22,12,360,90,31.816629460058923,58.50360868785907,A-B,90.0,30,42.5
23,11,360,90,31.951243631307047,58.7149626255349,A-B,90.0,30,42.5
0,11,180,90,35.31988181712027,64.35452980907779,B-A,90.0,35,45.0
1,10,180,90,35.14765673040827,64.05422948303033,B-A,90.0,35,45.0
2,10,180,90,35.14765673040827,64.05422948303033,B-A,90.0,35,45.0
3,9,180,90,34.97746612435913,63.758422529889906,B-A,90.0,35,45.0
4,9,180,90,34.97746612435913,63.758422529889906,B-A,90.0,35,45.0
5,9,180,90,34.97746612435913,63.758422529889906,B-A,90.0,35,45.0
6,9,180,90,34.97746612435913,63.758422529889906,B-A,90.0,35,45.0
7,8,180,90,34.80927416092215,63.46705479932444,B-A,90.0,35,45.0
8,9,180,90,34.97746612435913,63.758422529889906,B-A,90.0,35,45.0
9,10,180,90,35.14765673040827,64.05422948303033,B-A,90.0,35,45.0
10,11,180,90,35.31988181712027,64.35452980907779,B-A,90.0,35,45.0
11,12,180,90,35.4941780845239,64.65937946135922,B-A,90.0,35,45.0
12,13,180,90,35.67058312069729,64.96883622650863,B-A,90.0,35,47.5
13,15,180,90,36.02987445505343,65.60181160605337,B-A,90.0,35,47.5
14,17,180,90,36.39807533789628,66.25395620099482,B-A,90.0,35,47.5
15,18,135,90,35.70305897567264,65.0281297721608,B-A,90.0,35,47.5
16,19,135,90,35.838704538049214,65.2671677352853,B-A,90.0,35,47.5
17,19,135,90,35.838704538049214,65.2671677352853,B-A,90.0,35,47.5
18,18,135,90,35.70305897567264,65.0281297721608,B-A,90.0,35,47.5
19,17,135,90,35.569152937369275,64.79269031615826,B-A,90.0,35,47.5
20,15,180,90,36.02987445505343,65.60181160605337,B-A,90.0,35,47.5
21,13,180,90,35.67058312069729,64.96883622650863,B-A,90.0,35,47.5
22,12,180,90,35.4941780845239,64.65937946135922,B-A,90.0,35,45.0
23,11,180,90,35.31988181712027,64.35452980907779,B-A,90.0,35,45.0
0,13,360,90,31.683422605217633,58.29594287384475,A-B,95.0,30,42.5
1,13,360,90,31.683422605217633,58.29594287384475,A-B,95.0,30,42.5
2,12,360,90,31.816629460058923,58.50360868785907,A-B,95.0,30,42.5
3,12,360,90,31.816629460058923,58.50360868785907,A-B,95.0,30,42.5
4,12,360,90,31.816629460058923,58.50360868785907,A-B,95.0,30,42.5
5,11,360,90,31.951243631307047,58.7149626255349,A-B,95.0,30,42.5
6,11,360,90,31.951243631307047,58.7149626255349,A-B,95.0,30,42.5
7,11,360,90,31.951243631307047,58.7149626255349,A-B,95.0,30,42.5
8,12,360,90,31.816629460058923,58.50360868785907,A-B,95.0,30,42.5
9,12,360,90,31.816629460058923,58.50360868785907,A-B,95.0,30,42.5
10,13,360,90,31.683422605217633,58.29594287384475,A-B,95.0,30,42.5
11,14,360,90,31.551601112475918,58.0919474995723,A-B,95.0,30,42.5
12,16,360,90,31.292028655826087,57.69490602230255,A-B,95.0,30,40.0
13,17,360,90,31.164236008356458,57.5018333298692,A-B,95.0,30,40.0
14,19,360,90,30.91253683517391,57.126531236618554,A-B,95.0,30,40.0
15,20,360,90,30.78859111631494,56.94428635450573,A-B,95.0,30,40.0
16,21,360,90,30.665889169340026,56.7656385016629,A-B,95.0,30,40.0
17,21,360,90,30.665889169340026,56.7656385016629,A-B,95.0,30,40.0
18,20,360,90,30.78859111631494,56.94428635450573,A-B,95.0,30,40.0
19,19,360,90,30.91253683517391,57.126531236618554,A-B,95.0,30,40.0
20,18,360,90,31.037745333547754,57.31237796732528,A-B,95.0,30,40.0
21,16,360,90,31.292028655826087,57.69490602230255,A-B,95.0,30,40.0
22,15,360,90,31.421143481817246,57.89160661286212,A-B,95.0,30,42.5
23,14,360,90,31.551601112475918,58.0919474995723,A-B,95.0,30,42.5
0,13,180,90,35.67058312069729,64.96883622650863,B-A,95.0,35,47.5
1,13,180,90,35.67058312069729,64.96883622650863,B-A,95.0,35,47.5
2,12,180,90,35.4941780845239,64.65937946135922,B-A,95.0,35,45.0
3,12,180,90,35.4941780845239,64.65937946135922,B-A,95.0,35,45.0
4,12,180,90,35.4941780845239,64.65937946135922,B-A,95.0,35,45.0
5,11,180,90,35.31988181712027,64.35452980907779,B-A,95.0,35,45.0
6,11,180,90,35.31988181712027,64.35452980907779,B-A,95.0,35,45.0
7,11,180,90,35.31988181712027,64.35452980907779,B-A,95.0,35,45.0
8,12,180,90,35.4941780845239,64.65937946135922,B-A,95.0,35,45.0
9,12,180,90,35.4941780845239,64.65937946135922,B-A,95.0,35,45.0
10,13,180,90,35.67058312069729,64.96883622650863,B-A,95.0,35,47.5
11,14,180,90,35.84913542879273,65.28295975701623,B-A,95.0,35,47.5
12,16,180,90,36.21284061786646,65.92545526461039,B-A,95.0,35,47.5
13,17,180,90,36.39807533789628,66.25395620099482,B-A,95.0,35,47.5
14,19,180,90,36.77552133239725,66.92580192098423,B-A,95.0,35,47.5
15,20,180,90,36.9678207468755,67.26928791737508,B-A,95.0,35,47.5
16,21,180,90,37.162565067205456,67.61791371357967,B-A,95.0,35,47.5
17,21,180,90,37.162565067205456,67.61791371357967,B-A,95.0,35,47.5
18,20,180,90,36.9678207468755,67.26928791737508,B-A,95.0,35,47.5
19,19,180,90,36.77552133239725,66.92580192098423,B-A,95.0,35,47.5
20,18,180,90,36.585621069346324,66.58738190274028,B-A,95.0,35,47.5
21,16,180,90,36.21284061786646,65.92545526461039,B-A,95.0,35,47.5
22,15,180,90,36.02987445505343,65.60181160605337,B-A,95.0,35,47.5
23,14,180,90,35.84913542879273,65.28295975701623,B-A,95.0,35,47.5
0,20,360,90,30.78859111631494,56.94428635450573,A-B,99.0,30,40.0
1,19,360,90,30.91253683517391,57.126531236618554,A-B,99.0,30,40.0
2,19,360,90,30.91253683517391,57.126531236618554,A-B,99.0,30,40.0
3,19,360,90,30.91253683517391,57.126531236618554,A-B,99.0,30,40.0
4,18,360,90,31.037745333547754,57.31237796732528,A-B,99.0,30,40.0
5,18,360,90,31.037745333547754,57.31237796732528,A-B,99.0,30,40.0
6,18,360,90,31.037745333547754,57.31237796732528,A-B,99.0,30,40.0
7,17,360,90,31.164236008356458,57.5018333298692,A-B,99.0,30,40.0
8,18,360,90,31.037745333547754,57.31237796732528,A-B,99.0,30,40.0
9,19,360,90,30.91253683517391,57.126531236618554,A-B,99.0,30,40.0
10,20,360,90,30.78859111631494,56.94428635450573,A-B,99.0,30,40.0
11,20,360,90,30.78859111631494,56.94428635450573,A-B,99.0,30,40.0
12,21,360,90,30.665889169340026,56.7656385016629,A-B,99.0,30,40.0
13,22,360,90,30.54441236618964,56.59058487655912,A-B,99.0,30,40.0
14,24,360,90,30.30506152069555,56.25125955148788,A-B,99.0,30,40.0
15,25,360,90,30.187152036629428,56.08699289533349,A-B,99.0,30,40.0
16,26,360,90,30.070396795447557,55.92633070097796,A-B,99.0,30,40.0
17,26,360,90,30.070396795447557,55.92633070097796,A-B,99.0,30,40.0
18,26,360,90,30.070396795447557,55.92633070097796,A-B,99.0,30,40.0
19,25,360,90,30.187152036629428,56.08699289533349,A-B,99.0,30,40.0
20,24,360,90,30.30506152069555,56.25125955148788,A-B,99.0,30,40.0
21,22,360,90,30.54441236618964,56.59058487655912,A-B,99.0,30,40.0
22,21,360,90,30.665889169340026,56.7656385016629,A-B,99.0,30,40.0
23,20,360,90,30.78859111631494,56.94428635450573,A-B,99.0,30,40.0
0,20,180,90,36.9678207468755,67.26928791737508,B-A,99.0,35,47.5
1,19,180,90,36.77552133239725,66.92580192098423,B-A,99.0,35,47.5
2,19,180,90,36.77552133239725,66.92580192098423,B-A,99.0,35,47.5
3,19,180,90,36.77552133239725,66.92580192098423,B-A,99.0,35,47.5
4,18,180,90,36.585621069346324,66.58738190274028,B-A,99.0,35,47.5
5,18,180,90,36.585621069346324,66.58738190274028,B-A,99.0,35,47.5
6,18,180,90,36.585621069346324,66.58738190274028,B-A,99.0,35,47.5
7,17,180,90,36.39807533789628,66.25395620099482,B-A,99.0,35,47.5
8,18,180,90,36.585621069346324,66.58738190274028,B-A,99.0,35,47.5
9,19,180,90,36.77552133239725,66.92580192098423,B-A,99.0,35,47.5
10,20,180,90,36.9678207468755,67.26928791737508,B-A,99.0,35,47.5
11,20,180,90,36.9678207468755,67.26928791737508,B-A,99.0,35,47.5
12,21,180,90,37.162565067205456,67.61791371357967,B-A,99.0,35,47.5
13,22,180,90,37.35980121870404,67.97175534346552,B-A,99.0,35,47.5
14,24,180,90,37.76194279857773,68.69540163321388,B-A,99.0,40,50.0
15,25,180,90,37.966948278709246,69.06536993055111,B-A,99.0,40,50.0
16,26,180,90,38.174645776514495,69.44088146099071,B-A,99.0,40,50.0
17,26,180,90,38.174645776514495,69.44088146099071,B-A,99.0,40,50.0
18,26,180,90,38.174645776514495,69.44088146099071,B-A,99.0,40,50.0
19,25,180,90,37.966948278709246,69.06536993055111,B-A,99.0,40,50.0
20,24,180,90,37.76194279857773,68.69540163321388,B-A,99.0,40,50.0
21,22,180,90,37.35980121870404,67.97175534346552,B-A,99.0,35,47.5
22,21,180,90,37.162565067205456,67.61791371357967,B-A,99.0,35,47.5
23,20,180,90,36.9678207468755,67.26928791737508,B-A,99.0,35,47.5
0,23,360,90,30.42414244894819,56.419124754401636,A-B,99.5,30,40.0
1,22,360,90,30.54441236618964,56.59058487655912,A-B,99.5,30,40.0
2,21,360,90,30.665889169340026,56.7656385016629,A-B,99.5,30,40.0
3,21,360,90,30.665889169340026,56.7656385016629,A-B,99.5,30,40.0
4,21,360,90,30.665889169340026,56.7656385016629,A-B,99.5,30,40.0
5,21,360,90,30.665889169340026,56.7656385016629,A-B,99.5,30,40.0
6,20,360,90,30.78859111631494,56.94428635450573,A-B,99.5,30,40.0
7,20,360,90,30.78859111631494,56.94428635450573,A-B,99.5,30,40.0
8,21,360,90,30.665889169340026,56.7656385016629,A-B,99.5,30,40.0
9,21,360,90,30.665889169340026,56.7656385016629,A-B,99.5,30,40.0
10,22,360,90,30.54441236618964,56.59058487655912,A-B,99.5,30,40.0
11,23,360,90,30.42414244894819,56.419124754401636,A-B,99.5,30,40.0
12,24,360,90,30.30506152069555,56.25125955148788,A-B,99.5,30,40.0
13,25,360,90,30.187152036629428,56.08699289533349,A-B,99.5,30,40.0
14,26,360,90,30.070396795447557,55.92633070097796,A-B,99.5,30,40.0
15,27,360,90,29.954778930982158,55.76928125391227,A-B,99.5,30,40.0
16,28,360,90,29.840281904078058,55.61585530011095,A-B,99.5,30,40.0
17,29,360,90,29.726889494705016,55.46606614370332,A-B,99.5,30,40.0
18,29,360,90,29.726889494705016,55.46606614370332,A-B,99.5,30,40.0
19,28,360,90,29.840281904078058,55.61585530011095,A-B,99.5,30,40.0
20,26,360,90,30.070396795447557,55.92633070097796,A-B,99.5,30,40.0
21,25,360,90,30.187152036629428,56.08699289533349,A-B,99.5,30,40.0
22,24,360,90,30.30506152069555,56.25125955148788,A-B,99.5,30,40.0
23,23,360,90,30.42414244894819,56.419124754401636,A-B,99.5,30,40.0
0,23,180,90,37.55957733527621,68.3308911080367,B-A,99.5,40,50.0
1,22,180,90,37.35980121870404,67.97175534346552,B-A,99.5,35,47.5
2,21,180,90,37.162565067205456,67.61791371357967,B-A,99.5,35,47.5
3,21,180,90,37.162565067205456,67.61791371357967,B-A,99.5,35,47.5
4,21,180,90,37.162565067205456,67.61791371357967,B-A,99.5,35,47.5
5,21,180,90,37.162565067205456,67.61791371357967,B-A,99.5,35,47.5
6,20,180,90,36.9678207468755,67.26928791737508,B-A,99.5,35,47.5
